"","num","Differences","sequencename"
"1",1,643,"gi|8486156|ref|NC_002209.1|Influenza_B_virus|NA|NA|NA|NA"
"3560",3560,33,"gi|485088237|gb|KC882500.1|A/Massachusetts/08/2011_H3N2_|04_Mar_2011|2011|USA|NA"
"3561",3561,33,"gi|485088204|gb|KC882486.1|A/Nebraska/05/2011_H3N2_|20_Jan_2011|2011|USA|NA"
"3562",3562,16,"gi|380709496|gb|CY111392.1|A/Boston/DOA64/2011_H3N2_|26_Feb_2011|2011|USA|NA"
"3563",3563,16,"gi|334189496|gb|CY091567.1|A/South_Carolina/NHRC0001/2011_H3N2_|28_Jan_2011|2011|USA|NA"
"3564",3564,16,"gi|449136085|gb|CY134595.1|A/Boston/DOA54/2011_H3N2_|22_Feb_2011|2011|USA|NA"
"3565",3565,33,"gi|485089127|gb|KC882880.1|A/Vermont/07/2011_H3N2_|10_Jan_2011|2011|USA|NA"
"3566",3566,32,"gi|485089160|gb|KC882894.1|A/Vermont/02/2011_H3N2_|18_Jan_2011|2011|USA|NA"
"3567",3567,32,"gi|485089123|gb|KC882878.1|A/Vermont/06/2011_H3N2_|05_Jan_2011|2011|USA|NA"
"3568",3568,32,"gi|485089213|gb|KC882916.1|A/Washington/04/2011_H3N2_|22_Jan_2011|2011|USA|NA"
"3569",3569,32,"gi|485088796|gb|KC882738.1|A/Louisiana/05/2010_H3N2_|07_Dec_2010|2010|USA|NA"
"3570",3570,32,"gi|485088616|gb|KC882661.1|A/South_Carolina/04/2010_H3N2_|12_Nov_2010|2010|USA|NA"
"3571",3571,32,"gi|485088459|gb|KC882594.1|A/North_Carolina/01/2011_H3N2_|01_Feb_2011|2011|USA|NA"
"3572",3572,31,"gi|485089892|gb|KC883205.1|A/Kentucky/11/2010_H3N2_|18_Oct_2010|2010|USA|NA"
"3573",3573,31,"gi|451789351|gb|KC535490.1|A/Delaware/04/2010_H3N2_|17_Aug_2010|2010|USA|NA"
"3574",3574,33,"gi|485088368|gb|KC882556.1|A/New_Jersey/02/2011_H3N2_|11_Jan_2011|2011|USA|NA"
"3575",3575,32,"gi|485088319|gb|KC882535.1|A/Maine/02/2011_H3N2_|03_Jan_2011|2011|USA|NA"
"3576",3576,32,"gi|485089712|gb|KC883128.1|A/New_York/05/2011_H3N2_|31_Jan_2011|2011|USA|NA"
"3577",3577,79,"gi|485090250|gb|KC883357.1|A/South_Carolina/06/2011_H3N2_|14_Feb_2011|2011|USA|NA"
"3578",3578,32,"gi|485089958|gb|KC883232.1|A/Massachusetts/06/2010_H3N2_|31_Dec_2010|2010|USA|NA"
"3579",3579,32,"gi|485089862|gb|KC883192.1|A/Pennsylvania/12/2010_H3N2_|07_Sep_2010|2010|USA|NA"
"3580",3580,32,"gi|485089674|gb|KC883112.1|A/Virginia/05/2011_H3N2_|02_Feb_2011|2011|USA|NA"
"3581",3581,32,"gi|485089144|gb|KC882887.1|A/New_Jersey/03/2010_H3N2_|07_Dec_2010|2010|USA|NA"
"3582",3582,32,"gi|485088454|gb|KC882592.1|A/Rhode_Island/03/2011_H3N2_|25_Jan_2011|2011|USA|NA"
"3583",3583,32,"gi|485088383|gb|KC882562.1|A/New_Jersey/01/2011_H3N2_|11_Jan_2011|2011|USA|NA"
"3584",3584,32,"gi|485088228|gb|KC882496.1|A/Massachusetts/04/2010_H3N2_|15_Dec_2010|2010|USA|NA"
"3585",3585,31,"gi|485090124|gb|KC883303.1|A/Georgia/24/2010_H3N2_|31_Dec_2010|2010|USA|NA"
"3586",3586,17,"gi|449117421|gb|CY134531.1|A/Boston/DOA41/2011_H3N2_|13_Feb_2011|2011|USA|NA"
"3587",3587,17,"gi|380709383|gb|CY111344.1|A/Boston/DOA61/2011_H3N2_|24_Feb_2011|2011|USA|NA"
"3588",3588,16,"gi|380709084|gb|CY111240.1|A/Boston/DOA12/2011_H3N2_|15_Jan_2011|2011|USA|NA"
"3589",3589,15,"gi|380709402|gb|CY111352.1|A/Boston/DOA66/2011_H3N2_|26_Feb_2011|2011|USA|NA"
"3590",3590,16,"gi|380709345|gb|CY111328.1|A/Boston/DOA55/2011_H3N2_|21_Feb_2011|2011|USA|NA"
"3591",3591,32,"gi|485088847|gb|KC882760.1|A/Arizona/11/2010_H3N2_|24_Sep_2010|2010|USA|NA"
"3592",3592,16,"gi|459683565|gb|CY139588.1|A/Boston/DOA18/2011_H3N2_|25_Jan_2011|2011|USA|NA"
"3593",3593,31,"gi|485088817|gb|KC882747.1|A/Alaska/01/2011_H3N2_|14_Jan_2011|2011|USA|NA"
"3594",3594,15,"gi|380709571|gb|CY111424.1|A/Boston/DOA79/2011_H3N2_|12_Mar_2011|2011|USA|NA"
"3595",3595,15,"gi|510788909|gb|KF014437.1|A/Singapore/H2010.666C/2010_H3N2_|31_Aug_2010|2010|Singapore|AS"
"3596",3596,15,"gi|401716254|gb|JX437866.1|A/Singapore/H2010.666C/2010_H3N2_|31_Aug_2010|2010|Singapore|AS"
"3597",3597,15,"gi|449138254|gb|CY134611.1|A/Boston/DOA63/2011_H3N2_|25_Feb_2011|2011|USA|NA"
"3598",3598,15,"gi|380709421|gb|CY111360.1|A/Boston/DOA67/2011_H3N2_|28_Feb_2011|2011|USA|NA"
"3599",3599,15,"gi|380709288|gb|CY111304.1|A/Boston/DOA48/2011_H3N2_|16_Feb_2011|2011|USA|NA"
"3600",3600,15,"gi|380708933|gb|CY111176.1|A/Boston/DOA07/2011_H3N2_|13_Jan_2011|2011|USA|NA"
"3601",3601,15,"gi|380708857|gb|CY111144.1|A/Boston/DOA03/2011_H3N2_|03_Jan_2011|2011|USA|NA"
"3602",3602,15,"gi|449136836|gb|CY134603.1|A/Boston/DOA60/2011_H3N2_|24_Feb_2011|2011|USA|NA"
"3603",3603,15,"gi|449125225|gb|CY134547.1|A/Boston/DOA45/2011_H3N2_|15_Feb_2011|2011|USA|NA"
"3604",3604,14,"gi|380708838|gb|CY111136.1|A/Boston/DOA02/2011_H3N2_|04_Jan_2011|2011|USA|NA"
"3605",3605,14,"gi|380709103|gb|CY111248.1|A/Boston/DOA20/2011_H3N2_|28_Jan_2011|2011|USA|NA"
"3606",3606,14,"gi|380709628|gb|CY111448.1|A/Boston/DOA82/2011_H3N2_|17_Mar_2011|2011|USA|NA"
"3607",3607,30,"gi|485089073|gb|KC882857.1|A/Vermont/03/2010_H3N2_|22_Dec_2010|2010|USA|NA"
"3608",3608,30,"gi|485088968|gb|KC882812.1|A/North_Dakota/02/2011_H3N2_|14_Jan_2011|2011|USA|NA"
"3609",3609,14,"gi|449106183|gb|CY134507.1|A/Boston/DOA36/2011_H3N2_|10_Feb_2011|2011|USA|NA"
"3610",3610,14,"gi|393711971|gb|CY124296.1|A/Singapore/GP429/2011_H3N2_|02_Feb_2011|2011|Singapore|AS"
"3611",3611,14,"gi|393711767|gb|CY124194.1|A/Singapore/GP125/2011_H3N2_|13_Jan_2011|2011|Singapore|AS"
"3612",3612,40,"gi|485089048|gb|KC882846.1|A/Minnesota/13/2010_H3N2_|25_Nov_2010|2010|USA|NA"
"3613",3613,38,"gi|485089039|gb|KC882842.1|A/Minnesota/12/2010_H3N2_|07_Dec_2010|2010|USA|NA"
"3614",3614,36,"gi|485089939|gb|KC883225.1|A/Nebraska/12/2011_H3N2_|10_Mar_2011|2011|USA|NA"
"3615",3615,35,"gi|485088330|gb|KC882540.1|A/Maine/02/2010_H3N2_|28_Dec_2010|2010|USA|NA"
"3616",3616,36,"gi|485089057|gb|KC882850.1|A/Minnesota/17/2010_H3N2_|06_Dec_2010|2010|USA|NA"
"3617",3617,36,"gi|485088132|gb|KC882456.1|A/Wyoming/09/2010_H3N2_|21_Dec_2010|2010|USA|NA"
"3618",3618,36,"gi|485089102|gb|KC882869.1|A/Minnesota/18/2010_H3N2_|23_Nov_2010|2010|USA|NA"
"3619",3619,36,"gi|485088491|gb|KC882608.1|A/Nevada/07/2011_H3N2_|08_Feb_2011|2011|USA|NA"
"3620",3620,36,"gi|485089109|gb|KC882872.1|A/Minnesota/19/2010_H3N2_|28_Dec_2010|2010|USA|NA"
"3621",3621,19,"gi|614458453|gb|KJ635920.1|A/Arizona/M11/2012_H3N2_|27_Mar_2012|2012|USA|NA"
"3622",3622,17,"gi|530311504|gb|KF451890.1|A/Kenya/250/2012_H3N2_|12_Nov_2012|2012|Kenya|AF"
"3623",3623,16,"gi|530311502|gb|KF451889.1|A/Kenya/249/2012_H3N2_|12_Nov_2012|2012|Kenya|AF"
"3624",3624,17,"gi|530311508|gb|KF451892.1|A/Kenya/252/2012_H3N2_|09_Nov_2012|2012|Kenya|AF"
"3625",3625,32,"gi|488467145|gb|KC892598.1|A/Maine/07/2012_H3N2_|21_May_2012|2012|USA|NA"
"3626",3626,31,"gi|488467393|gb|KC892707.1|A/Maryland/15/2012_H3N2_|14_May_2012|2012|USA|NA"
"3627",3627,30,"gi|488466099|gb|KC892151.1|A/Virginia/09/2012_H3N2_|01_Apr_2012|2012|USA|NA"
"3628",3628,15,"gi|566549522|gb|CY161714.1|A/Peru/PER181/2010_H3N2_|27_Oct_2010|2010|Peru|SA"
"3629",3629,15,"gi|566474896|gb|CY160874.1|A/Peru/PER074/2010_H3N2_|27_Oct_2010|2010|Peru|SA"
"3630",3630,15,"gi|566313446|gb|CY160290.1|A/Peru/PER001/2010_H3N2_|25_Oct_2010|2010|Peru|SA"
"3631",3631,30,"gi|485088986|gb|KC882819.1|A/Illinois/01/2011_H3N2_|04_Jan_2011|2011|USA|NA"
"3632",3632,16,"gi|380709477|gb|CY111384.1|A/Boston/DOA71/2011_H3N2_|05_Mar_2011|2011|USA|NA"
"3633",3633,30,"gi|451789292|gb|KC535465.1|A/Pennsylvania/10/2010_H3N2_|28_Jun_2010|2010|USA|NA"
"3634",3634,14,"gi|340050380|gb|CY093441.1|A/Santo_Domingo/WRAIR3516T/2010_H3N2_|29_Jun_2010|2010|Dominican_Republic|NA"
"3635",3635,14,"gi|340050361|gb|CY093433.1|A/Santo_Domingo/WRAIR3516N/2010_H3N2_|29_Jun_2010|2010|Dominican_Republic|NA"
"3636",3636,15,"gi|340050342|gb|CY093425.1|A/Santo_Domingo/WRAIR3514T/2010_H3N2_|29_Jun_2010|2010|Dominican_Republic|NA"
"3637",3637,16,"gi|566559357|gb|CY163234.1|A/Peru/PER379/2010_H3N2_|27_Sep_2010|2010|Peru|SA"
"3638",3638,16,"gi|566549542|gb|CY161722.1|A/Peru/PER182/2010_H3N2_|29_Sep_2010|2010|Peru|SA"
"3639",3639,16,"gi|566549162|gb|CY161570.1|A/Peru/PER163/2011_H3N2_|08_Sep_2011|2011|Peru|SA"
"3640",3640,16,"gi|566549142|gb|CY161562.1|A/Peru/PER162/2010_H3N2_|30_Sep_2010|2010|Peru|SA"
"3641",3641,16,"gi|566419681|gb|CY160666.1|A/Peru/PER048/2010_H3N2_|30_Sep_2010|2010|Peru|SA"
"3642",3642,13,"gi|566558777|gb|CY163002.1|A/Peru/PER347/2010_H3N2_|13_Oct_2010|2010|Peru|SA"
"3643",3643,13,"gi|566550782|gb|CY162218.1|A/Peru/PER245/2010_H3N2_|15_Oct_2010|2010|Peru|SA"
"3644",3644,13,"gi|566550562|gb|CY162130.1|A/Peru/PER233/2010_H3N2_|13_Oct_2010|2010|Peru|SA"
"3645",3645,36,"gi|488466483|gb|KC892316.1|A/Minnesota/10/2012_H3N2_|03_May_2012|2012|USA|NA"
"3646",3646,33,"gi|488468325|gb|KC893105.1|A/Minnesota/02/2012_H3N2_|14_Jan_2012|2012|USA|NA"
"3647",3647,32,"gi|488467052|gb|KC892559.1|A/Alabama/05/2012_H3N2_|01_Mar_2012|2012|USA|NA"
"3648",3648,30,"gi|488466371|gb|KC892267.1|A/Alabama/04/2011_H3N2_|07_Dec_2011|2011|USA|NA"
"3649",3649,10,"gi|597717265|gb|KJ511837.1|A/Mumbai/3983/2009_H3N2_|09_Oct_2009|2009|India|AS"
"3650",3650,29,"gi|485089136|gb|KC882884.1|A/New_Jersey/04/2010_H3N2_|28_Nov_2010|2010|USA|NA"
"3651",3651,30,"gi|485089095|gb|KC882866.1|A/District_Of_Columbia/01/2010_H3N2_|29_Dec_2010|2010|USA|NA"
"3652",3652,27,"gi|351590171|gb|JN790518.1|A/Gunma/10G045/2011_H3N2_|11_Mar_2011|2011|Japan|AS"
"3653",3653,26,"gi|351590169|gb|JN790517.1|A/Gunma/10G041/2011_H3N2_|26_Feb_2011|2011|Japan|AS"
"3654",3654,26,"gi|451789129|gb|KC535395.1|A/Florida/26/2009_H3N2_|01_Nov_2009|2009|USA|NA"
"3655",3655,11,"gi|340049869|gb|CY093226.1|A/District_of_Columbia/WRAIR0300/2010_H3N2_|17_Nov_2010|2010|USA|NA"
"3656",3656,13,"gi|566558558|gb|CY162914.1|A/Peru/PER336/2010_H3N2_|29_Nov_2010|2010|Peru|SA"
"3657",3657,13,"gi|566549442|gb|CY161682.1|A/Peru/PER177/2010_H3N2_|03_Dec_2010|2010|Peru|SA"
"3658",3658,25,"gi|451789010|gb|KC535344.1|A/Montana/16/2009_H3N2_|30_Jul_2009|2009|USA|NA"
"3659",3659,26,"gi|485089198|gb|KC882910.1|A/California/16/2011_H3N2_|16_Jan_2011|2011|USA|NA"
"3660",3660,12,"gi|380709326|gb|CY111320.1|A/Boston/DOA52/2011_H3N2_|18_Feb_2011|2011|USA|NA"
"3661",3661,9,"gi|383214987|gb|CY113039.1|A/Netherlands/761/2009_H3N2_|25_Jun_2009|2009|Netherlands|EU"
"3662",3662,12,"gi|566549722|gb|CY161794.1|A/Peru/PER191/2010_H3N2_|15_Nov_2010|2010|Peru|SA"
"3663",3663,12,"gi|566548324|gb|CY161234.1|A/Peru/PER120/2010_H3N2_|29_Nov_2010|2010|Peru|SA"
"3664",3664,12,"gi|566551882|gb|CY162658.1|A/Peru/PER304/2010_H3N2_|29_Nov_2010|2010|Peru|SA"
"3665",3665,11,"gi|566550682|gb|CY162178.1|A/Peru/PER239/2010_H3N2_|22_Oct_2010|2010|Peru|SA"
"3666",3666,11,"gi|566550202|gb|CY161986.1|A/Peru/PER215/2010_H3N2_|20_Dec_2010|2010|Peru|SA"
"3667",3667,11,"gi|566548844|gb|CY161442.1|A/Peru/PER147/2010_H3N2_|08_Dec_2010|2010|Peru|SA"
"3668",3668,13,"gi|566521482|gb|CY161034.1|A/Peru/PER095/2010_H3N2_|23_Nov_2010|2010|Peru|SA"
"3669",3669,12,"gi|566378027|gb|CY160522.1|A/Peru/PER030/2010_H3N2_|20_Nov_2010|2010|Peru|SA"
"3670",3670,27,"gi|451789287|gb|KC535463.1|A/Michigan/05/2010_H3N2_|20_Aug_2010|2010|USA|NA"
"3671",3671,11,"gi|334181846|gb|CY090879.1|A/Sydney/DD2_02/2010_H3N2_|04_Sep_2010|2010|Australia|OC"
"3672",3672,8,"gi|302138138|gb|CY068083.1|A/California/VRDL362/2009_H3N2_|11_Aug_2009|2009|USA|NA"
"3673",3673,12,"gi|566494253|gb|CY160938.1|A/Peru/PER082/2010_H3N2_|30_Oct_2010|2010|Peru|SA"
"3674",3674,11,"gi|566342179|gb|CY160386.1|A/Peru/PER013/2010_H3N2_|24_Sep_2010|2010|Peru|SA"
"3675",3675,11,"gi|566550362|gb|CY162050.1|A/Peru/PER223/2010_H3N2_|09_Dec_2010|2010|Peru|SA"
"3676",3676,11,"gi|566548984|gb|CY161498.1|A/Peru/PER154/2010_H3N2_|18_Dec_2010|2010|Peru|SA"
"3677",3677,11,"gi|566548904|gb|CY161466.1|A/Peru/PER150/2010_H3N2_|03_Dec_2010|2010|Peru|SA"
"3678",3678,11,"gi|566431599|gb|CY160714.1|A/Peru/PER054/2010_H3N2_|15_Nov_2010|2010|Peru|SA"
"3679",3679,11,"gi|566351552|gb|CY160434.1|A/Peru/PER019/2010_H3N2_|23_Nov_2010|2010|Peru|SA"
"3680",3680,27,"gi|451789372|gb|KC535499.1|A/Alaska/02/2010_H3N2_|22_Jul_2010|2010|USA|NA"
"3681",3681,26,"gi|451789278|gb|KC535459.1|A/Pennsylvania/09/2010_H3N2_|20_Aug_2010|2010|USA|NA"
"3682",3682,10,"gi|566550462|gb|CY162090.1|A/Peru/PER228/2010_H3N2_|02_Nov_2010|2010|Peru|SA"
"3683",3683,10,"gi|566440715|gb|CY160754.1|A/Peru/PER059/2010_H3N2_|23_Oct_2010|2010|Peru|SA"
"3684",3684,10,"gi|566552202|gb|CY162786.1|A/Peru/PER320/2010_H3N2_|09_Nov_2010|2010|Peru|SA"
"3685",3685,10,"gi|566547585|gb|CY161130.1|A/Peru/PER107/2010_H3N2_|21_Sep_2010|2010|Peru|SA"
"3686",3686,10,"gi|566496789|gb|CY160946.1|A/Peru/PER083/2010_H3N2_|16_Sep_2010|2010|Peru|SA"
"3687",3687,12,"gi|566551022|gb|CY162314.1|A/Peru/PER258/2010_H3N2_|06_Nov_2010|2010|Peru|SA"
"3688",3688,11,"gi|566443216|gb|CY160762.1|A/Peru/PER060/2010_H3N2_|29_Oct_2010|2010|Peru|SA"
"3689",3689,11,"gi|566324212|gb|CY160322.1|A/Peru/PER005/2010_H3N2_|30_Oct_2010|2010|Peru|SA"
"3690",3690,10,"gi|566429593|gb|CY160706.1|A/Peru/PER053/2010_H3N2_|17_Sep_2010|2010|Peru|SA"
"3691",3691,12,"gi|566415497|gb|CY160650.1|A/Peru/PER046/2010_H3N2_|03_Nov_2010|2010|Peru|SA"
"3692",3692,12,"gi|566329600|gb|CY160338.1|A/Peru/PER007/2010_H3N2_|08_Nov_2010|2010|Peru|SA"
"3693",3693,11,"gi|566549762|gb|CY161810.1|A/Peru/PER193/2010_H3N2_|27_Nov_2010|2010|Peru|SA"
"3694",3694,11,"gi|566549462|gb|CY161690.1|A/Peru/PER178/2010_H3N2_|27_Nov_2010|2010|Peru|SA"
"3695",3695,11,"gi|566472573|gb|CY160866.1|A/Peru/PER073/2010_H3N2_|17_Nov_2010|2010|Peru|SA"
"3696",3696,11,"gi|566427654|gb|CY160698.1|A/Peru/PER052/2010_H3N2_|23_Nov_2010|2010|Peru|SA"
"3697",3697,11,"gi|566366522|gb|CY160482.1|A/Peru/PER025/2010_H3N2_|20_Nov_2010|2010|Peru|SA"
"3698",3698,11,"gi|566551362|gb|CY162450.1|A/Peru/PER276/2010_H3N2_|04_Nov_2010|2010|Peru|SA"
"3699",3699,10,"gi|566559277|gb|CY163202.1|A/Peru/PER375/2010_H3N2_|23_Nov_2010|2010|Peru|SA"
"3700",3700,10,"gi|566550882|gb|CY162258.1|A/Peru/PER251/2010_H3N2_|12_Oct_2010|2010|Peru|SA"
"3701",3701,10,"gi|566550162|gb|CY161970.1|A/Peru/PER213/2010_H3N2_|18_Oct_2010|2010|Peru|SA"
"3702",3702,11,"gi|566551382|gb|CY162458.1|A/Peru/PER277/2010_H3N2_|14_Oct_2010|2010|Peru|SA"
"3703",3703,10,"gi|566369029|gb|CY160490.1|A/Peru/PER026/2010_H3N2_|06_Oct_2010|2010|Peru|SA"
"3704",3704,10,"gi|566558257|gb|CY162810.1|A/Peru/PER323/2010_H3N2_|19_Oct_2010|2010|Peru|SA"
"3705",3705,10,"gi|566517115|gb|CY161018.1|A/Peru/PER093/2010_H3N2_|16_Nov_2010|2010|Peru|SA"
"3706",3706,10,"gi|566551742|gb|CY162602.1|A/Peru/PER297/2010_H3N2_|26_Oct_2010|2010|Peru|SA"
"3707",3707,10,"gi|566549702|gb|CY161786.1|A/Peru/PER190/2010_H3N2_|07_Dec_2010|2010|Peru|SA"
"3708",3708,10,"gi|566548564|gb|CY161330.1|A/Peru/PER133/2010_H3N2_|04_Oct_2010|2010|Peru|SA"
"3709",3709,10,"gi|566540993|gb|CY161106.1|A/Peru/PER104/2010_H3N2_|04_Oct_2010|2010|Peru|SA"
"3710",3710,10,"gi|566363982|gb|CY160474.1|A/Peru/PER024/2010_H3N2_|22_Oct_2010|2010|Peru|SA"
"3711",3711,10,"gi|566358931|gb|CY160458.1|A/Peru/PER022/2010_H3N2_|24_Nov_2010|2010|Peru|SA"
"3712",3712,9,"gi|566559597|gb|CY163330.1|A/Peru/PER391/2010_H3N2_|17_Nov_2010|2010|Peru|SA"
"3713",3713,9,"gi|566559437|gb|CY163266.1|A/Peru/PER383/2010_H3N2_|06_Dec_2010|2010|Peru|SA"
"3714",3714,9,"gi|566559257|gb|CY163194.1|A/Peru/PER374/2011_H3N2_|13_Jan_2011|2011|Peru|SA"
"3715",3715,9,"gi|566559217|gb|CY163178.1|A/Peru/PER372/2010_H3N2_|14_Oct_2010|2010|Peru|SA"
"3716",3716,9,"gi|566559177|gb|CY163162.1|A/Peru/PER370/2010_H3N2_|12_Nov_2010|2010|Peru|SA"
"3717",3717,9,"gi|566559057|gb|CY163114.1|A/Peru/PER362/2011_H3N2_|23_Feb_2011|2011|Peru|SA"
"3718",3718,9,"gi|566558817|gb|CY163018.1|A/Peru/PER350/2010_H3N2_|08_Nov_2010|2010|Peru|SA"
"3719",3719,22,"gi|566558678|gb|CY162962.1|A/Peru/PER342/2010_H3N2_|20_Oct_2010|2010|Peru|SA"
"3720",3720,9,"gi|566558598|gb|CY162930.1|A/Peru/PER338/2010_H3N2_|28_Oct_2010|2010|Peru|SA"
"3721",3721,9,"gi|566558438|gb|CY162866.1|A/Peru/PER330/2010_H3N2_|04_Nov_2010|2010|Peru|SA"
"3722",3722,9,"gi|566558378|gb|CY162842.1|A/Peru/PER327/2010_H3N2_|23_Sep_2010|2010|Peru|SA"
"3723",3723,9,"gi|566558338|gb|CY162826.1|A/Peru/PER325/2010_H3N2_|02_Nov_2010|2010|Peru|SA"
"3724",3724,9,"gi|566552162|gb|CY162770.1|A/Peru/PER318/2010_H3N2_|18_Oct_2010|2010|Peru|SA"
"3725",3725,9,"gi|566551962|gb|CY162690.1|A/Peru/PER308/2010_H3N2_|17_Sep_2010|2010|Peru|SA"
"3726",3726,9,"gi|566551782|gb|CY162618.1|A/Peru/PER299/2010_H3N2_|20_Nov_2010|2010|Peru|SA"
"3727",3727,9,"gi|566551242|gb|CY162402.1|A/Peru/PER270/2010_H3N2_|04_Nov_2010|2010|Peru|SA"
"3728",3728,9,"gi|566551162|gb|CY162370.1|A/Peru/PER266/2010_H3N2_|28_Oct_2010|2010|Peru|SA"
"3729",3729,9,"gi|566550922|gb|CY162274.1|A/Peru/PER253/2010_H3N2_|16_Nov_2010|2010|Peru|SA"
"3730",3730,9,"gi|566550842|gb|CY162242.1|A/Peru/PER248/2010_H3N2_|20_Oct_2010|2010|Peru|SA"
"3731",3731,9,"gi|566550802|gb|CY162226.1|A/Peru/PER246/2010_H3N2_|26_Nov_2010|2010|Peru|SA"
"3732",3732,9,"gi|566550262|gb|CY162010.1|A/Peru/PER218/2010_H3N2_|15_Oct_2010|2010|Peru|SA"
"3733",3733,9,"gi|566550102|gb|CY161946.1|A/Peru/PER210/2010_H3N2_|13_Sep_2010|2010|Peru|SA"
"3734",3734,9,"gi|566549822|gb|CY161834.1|A/Peru/PER196/2010_H3N2_|18_Oct_2010|2010|Peru|SA"
"3735",3735,9,"gi|566549802|gb|CY161826.1|A/Peru/PER195/2010_H3N2_|10_Sep_2010|2010|Peru|SA"
"3736",3736,9,"gi|566549682|gb|CY161778.1|A/Peru/PER189/2011_H3N2_|25_Jan_2011|2011|Peru|SA"
"3737",3737,9,"gi|566549582|gb|CY161738.1|A/Peru/PER184/2010_H3N2_|14_Oct_2010|2010|Peru|SA"
"3738",3738,9,"gi|566549362|gb|CY161650.1|A/Peru/PER173/2010_H3N2_|15_Dec_2010|2010|Peru|SA"
"3739",3739,9,"gi|566549342|gb|CY161642.1|A/Peru/PER172/2010_H3N2_|03_Nov_2010|2010|Peru|SA"
"3740",3740,9,"gi|566549044|gb|CY161522.1|A/Peru/PER157/2010_H3N2_|13_Nov_2010|2010|Peru|SA"
"3741",3741,9,"gi|566548924|gb|CY161474.1|A/Peru/PER151/2011_H3N2_|20_Jan_2011|2011|Peru|SA"
"3742",3742,9,"gi|566548244|gb|CY161202.1|A/Peru/PER116/2010_H3N2_|22_Oct_2010|2010|Peru|SA"
"3743",3743,9,"gi|566512739|gb|CY161002.1|A/Peru/PER090/2010_H3N2_|14_Oct_2010|2010|Peru|SA"
"3744",3744,9,"gi|566510645|gb|CY160994.1|A/Peru/PER089/2010_H3N2_|26_Oct_2010|2010|Peru|SA"
"3745",3745,9,"gi|566499224|gb|CY160954.1|A/Peru/PER084/2010_H3N2_|23_Oct_2010|2010|Peru|SA"
"3746",3746,9,"gi|566489627|gb|CY160922.1|A/Peru/PER080/2010_H3N2_|22_Oct_2010|2010|Peru|SA"
"3747",3747,9,"gi|566479548|gb|CY160890.1|A/Peru/PER076/2010_H3N2_|18_Oct_2010|2010|Peru|SA"
"3748",3748,9,"gi|566465630|gb|CY160842.1|A/Peru/PER070/2010_H3N2_|17_Nov_2010|2010|Peru|SA"
"3749",3749,9,"gi|566461467|gb|CY160826.1|A/Peru/PER068/2010_H3N2_|13_Dec_2010|2010|Peru|SA"
"3750",3750,9,"gi|566438695|gb|CY160746.1|A/Peru/PER058/2010_H3N2_|13_Oct_2010|2010|Peru|SA"
"3751",3751,9,"gi|566437153|gb|CY160738.1|A/Peru/PER057/2010_H3N2_|24_Nov_2010|2010|Peru|SA"
"3752",3752,9,"gi|566423739|gb|CY160682.1|A/Peru/PER050/2010_H3N2_|06_Oct_2010|2010|Peru|SA"
"3753",3753,9,"gi|566401038|gb|CY160602.1|A/Peru/PER040/2010_H3N2_|18_Oct_2010|2010|Peru|SA"
"3754",3754,9,"gi|566384250|gb|CY160546.1|A/Peru/PER033/2010_H3N2_|16_Nov_2010|2010|Peru|SA"
"3755",3755,9,"gi|566375812|gb|CY160514.1|A/Peru/PER029/2010_H3N2_|22_Oct_2010|2010|Peru|SA"
"3756",3756,9,"gi|566361378|gb|CY160466.1|A/Peru/PER023/2010_H3N2_|06_Dec_2010|2010|Peru|SA"
"3757",3757,9,"gi|566356459|gb|CY160450.1|A/Peru/PER021/2010_H3N2_|28_Oct_2010|2010|Peru|SA"
"3758",3758,9,"gi|566340842|gb|CY160378.1|A/Peru/PER012/2010_H3N2_|13_Dec_2010|2010|Peru|SA"
"3759",3759,9,"gi|566332143|gb|CY160346.1|A/Peru/PER008/2010_H3N2_|22_Oct_2010|2010|Peru|SA"
"3760",3760,9,"gi|566320899|gb|CY160314.1|A/Peru/PER004/2010_H3N2_|20_Nov_2010|2010|Peru|SA"
"3761",3761,9,"gi|566318561|gb|CY160306.1|A/Peru/PER003/2010_H3N2_|30_Oct_2010|2010|Peru|SA"
"3762",3762,40,"gi|556092007|gb|KF790047.1|A/Alaska/02/2013_H3N2_|20_Feb_2013|2013|USA|NA"
"3763",3763,43,"gi|556092000|gb|KF790044.1|A/Alaska/02/2013_H3N2_|20_Feb_2013|2013|USA|NA"
"3764",3764,32,"gi|488468176|gb|KC893041.1|A/Oregon/06/2011_H3N2_|04_Oct_2011|2011|USA|NA"
"3765",3765,22,"gi|594228497|gb|CY167977.1|A/Boston/YGA_00015/2012_H3N2_|28_Dec_2012|2012|USA|NA"
"3766",3766,21,"gi|594236067|gb|CY168785.1|A/Boston/YGA_01038/2012_H3N2_|24_Dec_2012|2012|USA|NA"
"3767",3767,35,"gi|556092529|gb|KF790272.1|A/Nevada/26/2012_H3N2_|31_Oct_2012|2012|USA|NA"
"3768",3768,21,"gi|632812602|gb|CY186253.1|A/Houston/JMM_180/2013_H3N2_|08_Feb_2013|2013|USA|NA"
"3769",3769,36,"gi|556091745|gb|KF789934.1|A/Florida/01/2013_H3N2_|03_Jan_2013|2013|USA|NA"
"3770",3770,20,"gi|594257880|gb|CY171009.1|A/Santa_Clara/YGA_03076/2013_H3N2_|03_Feb_2013|2013|USA|NA"
