"","num","Differences","sequencename"
"1",1,637,"gi|8486156|ref|NC_002209.1|Influenza_B_virus|NA|NA|NA|NA"
"8240",8240,14,"gi|543869340|gb|KF560232.1|A/Helsinki/997/2013_H1N1_|04_Mar_2013|2013|Finland|EU"
"8241",8241,14,"gi|543869435|gb|KF560192.1|A/Helsinki/956/2013_H1N1_|28_Feb_2013|2013|Finland|EU"
"8242",8242,13,"gi|543870404|gb|KF559784.1|A/Helsinki/551/2013_H1N1_|11_Feb_2013|2013|Finland|EU"
"8243",8243,13,"gi|543870385|gb|KF559792.1|A/Helsinki/552/2013_H1N1_|11_Feb_2013|2013|Finland|EU"
"8244",8244,13,"gi|543870024|gb|KF559944.1|A/Helsinki/679/2013_H1N1_|14_Feb_2013|2013|Finland|EU"
"8245",8245,13,"gi|543870005|gb|KF559952.1|A/Helsinki/686/2013_H1N1_|16_Feb_2013|2013|Finland|EU"
"8246",8246,13,"gi|543869549|gb|KF560144.1|A/Helsinki/893/2013_H1N1_|26_Feb_2013|2013|Finland|EU"
"8247",8247,13,"gi|543869245|gb|KF560272.1|A/Helsinki/1018/2013_H1N1_|03_Mar_2013|2013|Finland|EU"
"8248",8248,12,"gi|541908203|gb|KF648228.1|A/Mississippi/03/2013_H1N1_|20_May_2013|2013|USA|NA"
"8249",8249,12,"gi|541907751|gb|KF648034.1|A/Arizona/01/2013_H1N1_|14_Jan_2013|2013|USA|NA"
"8250",8250,12,"gi|541907365|gb|KF647919.1|A/Alabama/04/2013_H1N1_|25_Feb_2013|2013|USA|NA"
"8251",8251,12,"gi|552055596|gb|KF687946.1|A/Cyprus/327/2013_H1N1_|17_Jan_2013|2013|Cyprus|EU"
"8252",8252,10,"gi|552055594|gb|KF687945.1|A/Cyprus/324/2013_H1N1_|15_Jan_2013|2013|Cyprus|EU"
"8253",8253,12,"gi|541908318|gb|KF648277.1|A/Florida/57/2012_H1N1_|12_Dec_2012|2012|USA|NA"
"8254",8254,12,"gi|541908250|gb|KF648248.1|A/New_Mexico/01/2013_H1N1_|04_Jan_2013|2013|USA|NA"
"8255",8255,12,"gi|541907643|gb|KF648002.1|A/Minnesota/26/2012_H1N1_|13_Dec_2012|2012|USA|NA"
"8256",8256,12,"gi|541907388|gb|KF647926.1|A/Missouri/03/2013_H1N1_|05_Feb_2013|2013|USA|NA"
"8257",8257,12,"gi|479285625|gb|KC842184.1|A/Hormozgan/31167/2012_H1N1_|15_Dec_2012|2012|Iran|AS"
"8258",8258,12,"gi|557848594|gb|KF746704.1|A/Kazan/CRIE_03/2013_H1N1_|04_Jan_2013|2013|Russia|AS"
"8259",8259,12,"gi|543869967|gb|KF559968.1|A/Helsinki/709/2013_H1N1_|15_Feb_2013|2013|Finland|EU"
"8260",8260,12,"gi|543869207|gb|KF560288.1|A/Helsinki/1973/2012_H1N1_|18_Dec_2012|2012|Finland|EU"
"8261",8261,12,"gi|543869188|gb|KF560296.1|A/Helsinki/1986/2012_H1N1_|20_Dec_2012|2012|Finland|EU"
"8262",8262,12,"gi|543871107|gb|KF559488.1|A/Helsinki/305/2013_H1N1_|28_Jan_2013|2013|Finland|EU"
"8263",8263,12,"gi|543871088|gb|KF559496.1|A/Helsinki/308/2013_H1N1_|24_Jan_2013|2013|Finland|EU"
"8264",8264,12,"gi|543871031|gb|KF559520.1|A/Helsinki/338/2013_H1N1_|30_Jan_2013|2013|Finland|EU"
"8265",8265,12,"gi|543870309|gb|KF559824.1|A/Helsinki/595/2013_H1N1_|12_Feb_2013|2013|Finland|EU"
"8266",8266,12,"gi|594254732|gb|CY170681.1|A/Santa_Clara/YGA_03031/2013_H1N1_|08_Jan_2013|2013|USA|NA"
"8267",8267,12,"gi|530311437|gb|KF451910.1|A/Kenya/264/2012_H1N1_|18_Dec_2012|2012|Kenya|AF"
"8268",8268,11,"gi|530311431|gb|KF451907.1|A/Kenya/261/2013_H1N1_|11_Feb_2013|2013|Kenya|AF"
"8269",8269,11,"gi|552055598|gb|KF687947.1|A/Cyprus/342/2013_H1N1_|23_Jan_2013|2013|Cyprus|EU"
"8270",8270,11,"gi|541908277|gb|KF648260.1|A/Washington/05/2013_H1N1_|18_Jan_2013|2013|USA|NA"
"8271",8271,11,"gi|541908201|gb|KF648227.1|A/California/21/2013_H1N1_|03_May_2013|2013|USA|NA"
"8272",8272,11,"gi|541908143|gb|KF648202.1|A/Michigan/24/2012_H1N1_|24_Sep_2012|2012|USA|NA"
"8273",8273,11,"gi|541907982|gb|KF648133.1|A/Florida/02/2013_H1N1_|23_Jan_2013|2013|USA|NA"
"8274",8274,11,"gi|541907974|gb|KF648130.1|A/California/44/2012_H1N1_|19_Oct_2012|2012|USA|NA"
"8275",8275,11,"gi|541907927|gb|KF648109.1|A/Wisconsin/02/2013_H1N1_|02_Jan_2013|2013|USA|NA"
"8276",8276,11,"gi|541907823|gb|KF648064.1|A/North_Carolina/29/2012_H1N1_|27_Dec_2012|2012|USA|NA"
"8277",8277,11,"gi|543869283|gb|KF560256.1|A/Helsinki/1016/2013_H1N1_|04_Mar_2013|2013|Finland|EU"
"8278",8278,11,"gi|543869302|gb|KF560248.1|A/Helsinki/1011/2013_H1N1_|02_Mar_2013|2013|Finland|EU"
"8279",8279,11,"gi|543869777|gb|KF560048.1|A/Helsinki/779/2013_H1N1_|19_Feb_2013|2013|Finland|EU"
"8280",8280,11,"gi|543870518|gb|KF559736.1|A/Helsinki/521/2013_H1N1_|07_Feb_2013|2013|Finland|EU"
"8281",8281,11,"gi|543870556|gb|KF559720.1|A/Helsinki/510/2013_H1N1_|08_Feb_2013|2013|Finland|EU"
"8282",8282,11,"gi|543870746|gb|KF559640.1|A/Helsinki/440/2013_H1N1_|05_Feb_2013|2013|Finland|EU"
"8283",8283,11,"gi|543870860|gb|KF559592.1|A/Helsinki/424/2013_H1N1_|05_Feb_2013|2013|Finland|EU"
"8284",8284,11,"gi|543870993|gb|KF559536.1|A/Helsinki/352/2013_H1N1_|30_Jan_2013|2013|Finland|EU"
"8285",8285,11,"gi|543871050|gb|KF559512.1|A/Helsinki/330/2013_H1N1_|29_Jan_2013|2013|Finland|EU"
"8286",8286,11,"gi|543871145|gb|KF559472.1|A/Helsinki/280/2013_H1N1_|28_Jan_2013|2013|Finland|EU"
"8287",8287,11,"gi|594262524|gb|CY171545.1|A/Chicago/YGA_04123/2012_H1N1_|30_Dec_2012|2012|USA|NA"
"8288",8288,11,"gi|594233284|gb|CY168537.1|A/Boston/YGA_01002/2012_H1N1_|19_Dec_2012|2012|USA|NA"
"8289",8289,11,"gi|594254663|gb|CY170673.1|A/Santa_Clara/YGA_03030/2013_H1N1_|08_Jan_2013|2013|USA|NA"
"8290",8290,11,"gi|594250595|gb|CY170257.1|A/Boston/YGA_02024/2013_H1N1_|07_Jan_2013|2013|USA|NA"
"8291",8291,11,"gi|594229428|gb|CY168097.1|A/Boston/YGA_00037/2013_H1N1_|10_Jan_2013|2013|USA|NA"
"8292",8292,280,"gi|326698570|gb|CY087786.1|A/Fort_Monmouth/1_MA/1947_H1N1_|01_Jun_1947|1947|USA|NA"
"8293",8293,269,"gi|523511347|gb|CY147344.1|A/Fort_Monmouth/1_JY2/1947_H1N1_|1947|1947|USA|NA"
"8294",8294,281,"gi|257165148|gb|CY045782.1|A/Fort_Monmouth/1/1947_H1N1_|1947|1947|USA|NA"
"8295",8295,272,"gi|315076639|gb|CY077720.1|A/Netherlands/001G1/1950_H1N1_|1950|1950|Netherlands|EU"
"8296",8296,269,"gi|89782391|gb|CY009614.1|A/Fort_Monmouth/1/1947_H1N1_|1947|1947|USA|NA"
"8297",8297,270,"gi|315076746|gb|CY077765.1|A/Netherlands/002K1/1949_H1N1_|1949|1949|Netherlands|EU"
"8298",8298,303,"gi|315077032|gb|CY077883.1|A/Hemsbury/1948_H1N1_|1948|1948|USA|NA"
"8299",8299,276,"gi|133754174|gb|CY020463.1|A/Iowa/1943_H1N1_|1943|1943|USA|NA"
"8300",8300,272,"gi|89903060|gb|CY009454.1|A/Weiss/1943_H1N1_|1943|1943|USA|NA"
"8301",8301,274,"gi|145278814|gb|CY021711.1|A/AA/Huston/1945_H1N1_|1945|1945|USA|NA"
"8302",8302,273,"gi|89152218|gb|CY009278.1|A/Bellamy/1942_H1N1_|1942|1942|USA|NA"
"8303",8303,270,"gi|315076729|gb|CY077758.1|A/Netherlands/001S1/1948_H1N1_|1948|1948|Netherlands|EU"
"8304",8304,313,"gi|194352375|gb|CY034134.1|A/WSN/1933_H1N1_|1933|1933|United_Kingdom|EU"
"8305",8305,313,"gi|94960375|gb|CY010790.1|A/WSN/1933_TS61_H1N1_|1933|1933|United_Kingdom|EU"
"8306",8306,314,"gi|89782160|gb|CY009606.1|A/Wilson_Smith/1933_H1N1_|1933|1933|United_Kingdom|EU"
"8307",8307,312,"gi|334129196|gb|CY090847.1|A/United_Kingdom/1_MA/1933_H1N1_|01_Jun_1933|1933|United_Kingdom|EU"
"8308",8308,313,"gi|257165091|gb|CY045758.1|A/United_Kingdom/1/1933_H1N1_|16_Apr_1933|1933|United_Kingdom|EU"
"8309",8309,306,"gi|523511486|gb|CY147400.1|A/Melbourne/JY2/1935_H1N1_|1935|1935|Australia|OC"
"8310",8310,306,"gi|89148081|gb|CY009326.1|A/Melbourne/1935_H1N1_|1935|1935|Australia|OC"
"8311",8311,304,"gi|257165129|gb|CY045774.1|A/Melbourne/1/1946_H1N1_|1946|1946|Australia|OC"
"8312",8312,261,"gi|133754193|gb|CY020471.1|A/Phila/1935_H1N1_|1935|1935|USA|NA"
"8313",8313,303,"gi|523511625|gb|CY147456.1|A/Puerto_Rico/8_LVD2/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8314",8314,303,"gi|512246229|gb|CY146835.1|A/Puerto_Rico/8_LVD3/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8315",8315,305,"gi|538118474|gb|CY148245.1|A/Puerto_Rico/8/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8316",8316,309,"gi|257165110|gb|CY045766.1|A/Puerto_Rico/8_1/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8317",8317,308,"gi|126599290|gb|EF467823.1|A/Puerto_Rico/8/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8318",8318,308,"gi|512252233|gb|CY146891.1|A/Puerto_Rico/8_KV20/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8319",8319,308,"gi|512251472|gb|CY146883.1|A/Puerto_Rico/8_CV10/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8320",8320,307,"gi|89779325|gb|CY009446.1|A/Puerto_Rico/8/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8321",8321,307,"gi|523511665|gb|CY147472.1|A/Puerto_Rico/8_SV1/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8322",8322,307,"gi|523511645|gb|CY147464.1|A/Puerto_Rico/8_LVD4/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8323",8323,307,"gi|512245162|gb|CY146827.1|A/Puerto_Rico/8_LVD1/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8324",8324,307,"gi|392340008|gb|CY121111.1|A/Puerto_Rico/8/1934_H1N1_|1934|1934|USA|NA"
"8325",8325,307,"gi|194304807|gb|CY033579.1|A/Puerto_Rico/8/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8326",8326,307,"gi|125976185|gb|CY019957.1|A/Alaska/1935_H1N1_|1935|1935|USA|NA"
"8327",8327,307,"gi|523511765|gb|CY147512.1|A/Puerto_Rico/8_SV10/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8328",8328,307,"gi|523511745|gb|CY147504.1|A/Puerto_Rico/8_SV9/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8329",8329,307,"gi|523511725|gb|CY147496.1|A/Puerto_Rico/8_SV8/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8330",8330,306,"gi|523511785|gb|CY147520.1|A/Puerto_Rico/8_SV11/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8331",8331,306,"gi|523511705|gb|CY147488.1|A/Puerto_Rico/8_SV7/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8332",8332,306,"gi|523511685|gb|CY147480.1|A/Puerto_Rico/8_SV5/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8333",8333,306,"gi|512250606|gb|CY146875.1|A/Puerto_Rico/8_SV120/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8334",8334,306,"gi|512249906|gb|CY146867.1|A/Puerto_Rico/8_SV60/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8335",8335,306,"gi|512248789|gb|CY146859.1|A/Puerto_Rico/8_SV40/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8336",8336,306,"gi|512248010|gb|CY146851.1|A/Puerto_Rico/8_SV30/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8337",8337,306,"gi|512246962|gb|CY146843.1|A/Puerto_Rico/8_SV20/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8338",8338,308,"gi|523511825|gb|CY147536.1|A/Puerto_Rico/8_SV14/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8339",8339,307,"gi|523511805|gb|CY147528.1|A/Puerto_Rico/8_SV13/1934_H1N1_|1934|1934|Puerto_Rico|NA"
"8340",8340,325,"gi|315076782|gb|CY077780.1|A/Netherlands/002Z1/1956_H1N1_|1956|1956|Netherlands|EU"
"8341",8341,265,"gi|410060619|gb|CY125864.1|A/Kw/1/1957_H1N1_|1957|1957|China|AS"
"8342",8342,266,"gi|512239839|gb|CY146795.1|A/Denver/JY2/1957_H1N1_|1957|1957|USA|NA"
"8343",8343,265,"gi|86793302|gb|CY008990.1|A/Denver/1957_H1N1_|1957|1957|USA|NA"
"8344",8344,265,"gi|89112493|gb|CY009342.1|A/Malaysia/1954_H1N1_|1954|1954|Malaysia|AS"
"8345",8345,265,"gi|134047488|gb|CY021055.1|A/Malaya/302/1954_H1N1_|1954|1954|Malaysia|AS"
"8346",8346,264,"gi|512239100|gb|CY146787.1|A/Malaysia/JY2/1954_H1N1_|1954|1954|Malaysia|AS"
"8347",8347,272,"gi|315076655|gb|CY077727.1|A/Netherlands/001H1/1954_H1N1_|1954|1954|Netherlands|EU"
"8348",8348,272,"gi|523511327|gb|CY147336.1|A/Fort_Warren/50_JY2/1950_H1N1_|1950|1950|USA|NA"
"8349",8349,272,"gi|89114300|gb|CY009334.1|A/Fort_Warren/1/1950_H1N1_|1950|1950|USA|NA"
"8350",8350,270,"gi|452862586|dbj|AB745480.1|A/England/1953_H1N1_|1953|1953|United_Kingdom|EU"
"8351",8351,306,"gi|315076710|gb|CY077750.1|A/Netherlands/001R1/1953_H1N1_|1953|1953|Netherlands|EU"
"8352",8352,327,"gi|469937742|gb|KC739271.1|A/Taiwan/509/1980_H1N1_|22_May_1980|1980|Taiwan|AS"
"8353",8353,327,"gi|469937746|gb|KC739273.1|A/Taiwan/783/1980_H1N1_|22_Dec_1980|1980|Taiwan|AS"
"8354",8354,329,"gi|469937744|gb|KC739272.1|A/Taiwan/777/1980_H1N1_|15_Dec_1980|1980|Taiwan|AS"
"8355",8355,263,"gi|131059445|gb|CY020183.1|A/Maryland/2/1980_H1N1_|1980|1980|USA|NA"
"8356",8356,274,"gi|133982635|gb|CY020575.1|A/Tientsin/78/1977_H1N1_|1977|1977|China|AS"
"8357",8357,271,"gi|109159457|gb|CY010886.2|A/Memphis/13/1978_H1N1_|1978|1978|USA|NA"
"8358",8358,265,"gi|109159473|gb|CY010902.2|A/Memphis/17/1978_H1N1_|1978|1978|USA|NA"
"8359",8359,266,"gi|94959784|gb|CY010878.1|A/Memphis/11/1978_H1N1_|1978|1978|USA|NA"
"8360",8360,266,"gi|392358626|gb|CY121880.1|A/USSR/90/1977_H1N1_|1977|1977|USSR|AS"
"8361",8361,266,"gi|89112436|gb|CY009286.1|A/USSR/92/1977_H1N1_|1977|1977|Russia|AS"
"8362",8362,266,"gi|90572605|gb|CY010374.1|A/USSR/90/1977_H1N1_|1977|1977|Russia|AS"
"8363",8363,266,"gi|118313007|gb|CY017365.1|A/Memphis/20/1978_H1N1_|1978|1978|USA|NA"
"8364",8364,266,"gi|109159465|gb|CY010894.2|A/Memphis/15/1978_H1N1_|1978|1978|USA|NA"
"8365",8365,266,"gi|109159449|gb|CY010870.2|A/Memphis/10/1978_H1N1_|1978|1978|USA|NA"
"8366",8366,266,"gi|109159433|gb|CY011298.1|A/Memphis/1/1978_H1N1_|1978|1978|USA|NA"
"8367",8367,266,"gi|158344914|gb|CY026413.1|A/Albany/8/1979_H1N1_|1979|1979|USA|NA"
"8368",8368,263,"gi|125663542|gb|CY019741.1|A/Memphis/1/1979_H1N1_|1979|1979|USA|NA"
"8369",8369,264,"gi|89112455|gb|CY009294.1|A/Hong_Kong/117/1977_H1N1_|1977|1977|Hong_Kong|EU"
"8370",8370,264,"gi|166079300|gb|CY028726.1|A/California/45/1978_H1N1_|1978|1978|USA|NA"
"8371",8371,263,"gi|146133757|gb|CY021911.1|A/USSR/46/1979_H1N1_|1979|1979|Russia|AS"
"8372",8372,264,"gi|145278833|gb|CY021719.1|A/California/10/1978_H1N1_|1978|1978|USA|NA"
"8373",8373,267,"gi|125976204|gb|CY019965.1|A/Arizona/14/1978_H1N1_|1978|1978|USA|NA"
"8374",8374,267,"gi|145279023|gb|CY021799.1|A/Albany/20/1978_H1N1_|1978|1978|USA|NA"
"8375",8375,267,"gi|131059295|gb|CY020175.1|A/Lackland/7/1978_H1N1_|1978|1978|USA|NA"
"8376",8376,265,"gi|133752905|gb|CY020295.1|A/Brazil/11/1978_H1N1_|1978|1978|Brazil|SA"
"8377",8377,266,"gi|131059035|gb|CY020167.1|A/Lackland/3/1978_H1N1_|1978|1978|USA|NA"
"8378",8378,265,"gi|146133738|gb|CY021903.1|A/Albany/1618/1951_H1N1_|1951|1951|USA|NA"
"8379",8379,265,"gi|146760089|gb|CY022023.1|A/Albany/14/1951_H1N1_|1951|1951|USA|NA"
"8380",8380,266,"gi|148897955|gb|CY022095.1|A/Albany/13/1951_H1N1_|1951|1951|USA|NA"
"8381",8381,266,"gi|315077051|gb|CY077891.1|A/Liverpool/1951_H1N1_|1951|1951|United_Kingdom|EU"
"8382",8382,265,"gi|145279081|gb|CY021823.1|A/Albany/12/1951_H1N1_|1951|1951|USA|NA"
"8383",8383,265,"gi|145278795|gb|CY021703.1|A/Albany/4836/1950_H1N1_|1950|1950|USA|NA"
"8384",8384,265,"gi|125976166|gb|CY019949.1|A/Albany/4835/1948_H1N1_|1948|1948|USA|NA"
"8385",8385,268,"gi|125976223|gb|CY019973.1|A/Roma/1949_H1N1_|1949|1949|Italy|EU"
"8386",8386,276,"gi|257165319|gb|CY045854.1|A/Siena/4/1987_H1N1_|1987|1987|Italy|EU"
"8387",8387,277,"gi|125663878|gb|CY019773.1|A/Memphis/3/1987_H1N1_|1987|1987|USA|NA"
"8388",8388,277,"gi|120434140|gb|CY019103.1|A/Memphis/12/1986_H1N1_|1986|1986|USA|NA"
"8389",8389,279,"gi|145278871|gb|CY021735.1|A/New_York/2924_1/1986_H1N1_|1986|1986|USA|NA"
"8390",8390,341,"gi|469937760|gb|KC739280.1|A/Taiwan/1083/1986_H1N1_|13_May_1986|1986|Taiwan|AS"
"8391",8391,342,"gi|469937758|gb|KC739279.1|A/Taiwan/1076/1986_H1N1_|08_Apr_1986|1986|Taiwan|AS"
"8392",8392,343,"gi|469937756|gb|KC739278.1|A/Taiwan/1073/1986_H1N1_|21_Apr_1986|1986|Taiwan|AS"
"8393",8393,278,"gi|133754212|gb|CY020479.1|A/Singapore/6/1986_H1N1_|1986|1986|Singapore|AS"
"8394",8394,280,"gi|397776054|gb|CY125022.1|A/Kawasaki/6/1986_H1N1_|1986|1986|Japan|AS"
"8395",8395,279,"gi|148276801|gb|EF584334.1|A/Neimenggu/63/1997_H1N1_|1997|1997|China|AS"
"8396",8396,276,"gi|133982615|gb|CY020567.1|A/Texas/2922_3/1986_H1N1_|1986|1986|USA|NA"
"8397",8397,278,"gi|146759994|gb|CY021975.1|A/Memphis/1/1987_H1N1_|1987|1987|USA|NA"
"8398",8398,278,"gi|125663905|gb|CY019781.1|A/Memphis/4/1987_H1N1_|1987|1987|USA|NA"
"8399",8399,343,"gi|469937762|gb|KC739281.1|A/Taiwan/1092/1987_H1N1_|20_Jul_1987|1987|Taiwan|AS"
"8400",8400,347,"gi|469937766|gb|KC739283.1|A/Taiwan/1107/1988_H1N1_|05_Sep_1988|1988|Taiwan|AS"
"8401",8401,347,"gi|469937764|gb|KC739282.1|A/Taiwan/1103/1988_H1N1_|1988|1988|Taiwan|AS"
"8402",8402,338,"gi|469937754|gb|KC739277.1|A/Taiwan/1037/1984_H1N1_|24_Apr_1984|1984|Taiwan|AS"
"8403",8403,337,"gi|469937752|gb|KC739276.1|A/Taiwan/1020/1982_H1N1_|03_Dec_1982|1982|Taiwan|AS"
"8404",8404,273,"gi|145278852|gb|CY021727.1|A/Memphis/1/1984_H1N1_|1984|1984|USA|NA"
"8405",8405,278,"gi|133754231|gb|CY020487.1|A/Tonga/14/1984_H1N1_|1984|1984|Tonga|OC"
"8406",8406,338,"gi|469937750|gb|KC739275.1|A/Taiwan/969/1981_H1N1_|27_Jul_1981|1981|Taiwan|AS"
"8407",8407,336,"gi|469937748|gb|KC739274.1|A/Taiwan/927/1981_H1N1_|28_May_1981|1981|Taiwan|AS"
"8408",8408,275,"gi|133754117|gb|CY020439.1|A/Chile/1/1983_H1N1_|1983|1983|Chile|SA"
"8409",8409,270,"gi|134047450|gb|CY021031.1|A/Baylor/4052/1981_H1N1_|1981|1981|USA|NA"
"8410",8410,270,"gi|134048453|gb|CY021039.1|A/Christ_s_Hospital/157/1982_H1N1_|1982|1982|United_Kingdom|EU"
"8411",8411,268,"gi|131059665|gb|CY020191.1|A/New_Zealand/7/1983_H1N1_|1983|1983|New_Zealand|OC"
"8412",8412,271,"gi|133754155|gb|CY020455.1|A/India/6263/1980_H1N1_|1980|1980|India|AS"
"8413",8413,269,"gi|94959860|gb|CY010910.1|A/Memphis/7/1980_H1N1_|1980|1980|USA|NA"
"8414",8414,273,"gi|120434045|gb|CY019063.1|A/Memphis/42/1983_H1N1_|1983|1983|USA|NA"
"8415",8415,274,"gi|113170563|gb|CY013881.1|A/Memphis/10/1983_H1N1_|1983|1983|USA|NA"
"8416",8416,270,"gi|133752755|gb|CY020239.1|A/Memphis/39/1983_H1N1_|1983|1983|USA|NA"
"8417",8417,270,"gi|120434007|gb|CY019047.1|A/Memphis/40/1983_H1N1_|1983|1983|USA|NA"
"8418",8418,271,"gi|392344970|gb|CY121263.1|A/Chile/1/1983_H1N1_|1983|1983|Chile|SA"
"8419",8419,270,"gi|120434121|gb|CY019095.1|A/Memphis/51/1983_H1N1_|1983|1983|USA|NA"
"8420",8420,270,"gi|117572663|gb|CY017221.1|A/Memphis/27/1983_H1N1_|1983|1983|USA|NA"
"8421",8421,270,"gi|117572753|gb|CY017237.1|A/Memphis/29/1983_H1N1_|1983|1983|USA|NA"
"8422",8422,272,"gi|112787623|gb|CY010966.2|A/Memphis/16/1983_H1N1_|1983|1983|USA|NA"
"8423",8423,272,"gi|112787607|gb|CY013297.1|A/Memphis/14/1983_H1N1_|1983|1983|USA|NA"
"8424",8424,270,"gi|122852545|gb|CY019231.1|A/Memphis/47/1983_H1N1_|1983|1983|USA|NA"
"8425",8425,270,"gi|120434102|gb|CY019087.1|A/Memphis/50/1983_H1N1_|1983|1983|USA|NA"
"8426",8426,270,"gi|117572791|gb|CY017253.1|A/Memphis/32/1983_H1N1_|1983|1983|USA|NA"
"8427",8427,270,"gi|109159528|gb|CY010958.2|A/Memphis/15/1983_H1N1_|1983|1983|USA|NA"
"8428",8428,270,"gi|94959955|gb|CY010950.1|A/Memphis/12/1983_H1N1_|1983|1983|USA|NA"
"8429",8429,271,"gi|110628996|gb|CY012442.1|A/Memphis/19/1983_H1N1_|1983|1983|USA|NA"
"8430",8430,271,"gi|117571429|gb|CY017205.1|A/Memphis/23/1983_H1N1_|1983|1983|USA|NA"
"8431",8431,271,"gi|120434064|gb|CY019071.1|A/Memphis/46/1983_H1N1_|1983|1983|USA|NA"
"8432",8432,280,"gi|122852075|gb|CY019223.1|A/Memphis/31/1983_H1N1_|1983|1983|USA|NA"
"8433",8433,271,"gi|159149480|gb|CY027533.1|A/Memphis/44/1983_H1N1_|1983|1983|USA|NA"
"8434",8434,271,"gi|125663852|gb|CY019765.1|A/Memphis/54/1983_H1N1_|1983|1983|USA|NA"
"8435",8435,271,"gi|122852952|gb|CY019239.1|A/Memphis/53/1983_H1N1_|1983|1983|USA|NA"
"8436",8436,271,"gi|120434083|gb|CY019079.1|A/Memphis/48/1983_H1N1_|1983|1983|USA|NA"
"8437",8437,271,"gi|120434026|gb|CY019055.1|A/Memphis/41/1983_H1N1_|1983|1983|USA|NA"
"8438",8438,271,"gi|120433988|gb|CY019039.1|A/Memphis/38/1983_H1N1_|1983|1983|USA|NA"
"8439",8439,271,"gi|119365561|gb|CY017879.1|A/Memphis/35/1983_H1N1_|1983|1983|USA|NA"
"8440",8440,271,"gi|119365542|gb|CY017871.1|A/Memphis/25/1983_H1N1_|1983|1983|USA|NA"
"8441",8441,271,"gi|118314373|gb|CY017437.1|A/Memphis/26/1983_H1N1_|1983|1983|USA|NA"
"8442",8442,271,"gi|118314261|gb|CY017429.1|A/Memphis/22/1983_H1N1_|1983|1983|USA|NA"
"8443",8443,271,"gi|118314207|gb|CY017421.1|A/Memphis/21/1983_H1N1_|1983|1983|USA|NA"
"8444",8444,271,"gi|117572715|gb|CY017229.1|A/Memphis/28/1983_H1N1_|1983|1983|USA|NA"
"8445",8445,271,"gi|117571389|gb|CY017197.1|A/Memphis/20/1983_H1N1_|1983|1983|USA|NA"
"8446",8446,271,"gi|110733532|gb|CY010926.2|A/Memphis/4/1983_H1N1_|1983|1983|USA|NA"
"8447",8447,271,"gi|110628985|gb|CY010982.2|A/Memphis/18/1983_H1N1_|1983|1983|USA|NA"
"8448",8448,271,"gi|110628970|gb|CY010918.2|A/Memphis/3/1983_H1N1_|1983|1983|USA|NA"
"8449",8449,271,"gi|94960012|gb|CY010974.1|A/Memphis/17/1983_H1N1_|1983|1983|USA|NA"
"8450",8450,271,"gi|94959936|gb|CY010942.1|A/Memphis/8/1983_H1N1_|1983|1983|USA|NA"
"8451",8451,271,"gi|109159512|gb|CY011314.1|A/Memphis/13/1983_H1N1_|1983|1983|USA|NA"
"8452",8452,271,"gi|109159488|gb|CY011306.1|A/Memphis/11/1983_H1N1_|1983|1983|USA|NA"
"8453",8453,271,"gi|94959917|gb|CY010934.1|A/Memphis/7/1983_H1N1_|1983|1983|USA|NA"
"8454",8454,273,"gi|117572772|gb|CY017245.1|A/Memphis/30/1983_H1N1_|1983|1983|USA|NA"
"8455",8455,272,"gi|117572209|gb|CY017213.1|A/Memphis/24/1983_H1N1_|1983|1983|USA|NA"
"8456",8456,270,"gi|110733518|gb|CY012890.1|A/Memphis/2/1983_H1N1_|1983|1983|USA|NA"
"8457",8457,265,"gi|110733499|gb|CY012882.1|A/Memphis/1/1983_H1N1_|1983|1983|USA|NA"
"8458",8458,274,"gi|89782552|gb|CY009622.1|A/Baylor/11735/1982_H1N1_|1982|1982|USA|NA"
"8459",8459,273,"gi|125663832|gb|CY019757.1|A/Memphis/49/1983_H1N1_|1983|1983|USA|NA"
"8460",8460,273,"gi|115289334|gb|CY015526.1|A/Memphis/6/1983_H1N1_|1983|1983|USA|NA"
"8461",8461,270,"gi|90572586|gb|CY010366.1|A/Baylor/11515/1982_H1N1_|1982|1982|USA|NA"
