"","num","Differences","sequencename"
"1",1,365,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"1643",1643,242,"gi|395484680|gb|JQ364883.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1644",1644,243,"gi|395484626|gb|JQ364856.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1645",1645,241,"gi|254973272|gb|GQ329758.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1646",1646,248,"gi|395484622|gb|JQ364854.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1647",1647,241,"gi|254973270|gb|GQ329757.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1648",1648,241,"gi|395484630|gb|JQ364858.1|Human_coxsackievirus_B3|2003|2003|China|AS"
"1649",1649,240,"gi|395484620|gb|JQ364853.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1650",1650,240,"gi|395484624|gb|JQ364855.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1651",1651,241,"gi|254973264|gb|GQ329754.1|Human_coxsackievirus_B3|2001|2001|China|AS"
"1652",1652,243,"gi|254973252|gb|GQ329748.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1653",1653,243,"gi|395484604|gb|JQ364845.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1654",1654,243,"gi|254973258|gb|GQ329751.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1655",1655,241,"gi|254973254|gb|GQ329749.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1656",1656,241,"gi|254973260|gb|GQ329752.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1657",1657,241,"gi|254973256|gb|GQ329750.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1658",1658,240,"gi|395484610|gb|JQ364848.1|Human_coxsackievirus_B3|2001|2001|China|AS"
"1659",1659,242,"gi|254973250|gb|GQ329747.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1660",1660,243,"gi|254973248|gb|GQ329746.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1661",1661,248,"gi|395484608|gb|JQ364847.1|Human_coxsackievirus_B3|2001|2001|China|AS"
"1662",1662,247,"gi|254973262|gb|GQ329753.1|Human_coxsackievirus_B3|2001|2001|China|AS"
"1663",1663,249,"gi|254973288|gb|GQ329766.1|Human_coxsackievirus_B3|1994|1994|China|AS"
"1664",1664,246,"gi|572166866|gb|KF246654.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1665",1665,246,"gi|572166864|gb|KF246653.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1666",1666,246,"gi|572166858|gb|KF246650.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1667",1667,246,"gi|572166856|gb|KF246649.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1668",1668,246,"gi|572166862|gb|KF246652.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1669",1669,245,"gi|572166874|gb|KF246658.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1670",1670,244,"gi|572166852|gb|KF246647.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1671",1671,246,"gi|572166854|gb|KF246648.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1672",1672,246,"gi|572166872|gb|KF246657.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1673",1673,246,"gi|572166870|gb|KF246656.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1674",1674,246,"gi|572166868|gb|KF246655.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1675",1675,240,"gi|395484666|gb|JQ364876.1|Human_coxsackievirus_B3|1993|1993|China|AS"
"1676",1676,249,"gi|395484664|gb|JQ364875.1|Human_coxsackievirus_B3|1990|1990|China|AS"
"1677",1677,243,"gi|254973278|gb|GQ329761.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1678",1678,250,"gi|526303965|gb|KC867085.1|Human_coxsackievirus_B3|May_2008|2008|China|AS"
"1679",1679,244,"gi|254973284|gb|GQ329764.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1680",1680,248,"gi|254554841|gb|GQ246518.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1681",1681,250,"gi|395484642|gb|JQ364864.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1682",1682,245,"gi|395484640|gb|JQ364863.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1683",1683,250,"gi|395484638|gb|JQ364862.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1684",1684,250,"gi|395484614|gb|JQ364850.1|Human_coxsackievirus_B3|2007|2007|China|AS"
"1685",1685,250,"gi|395484612|gb|JQ364849.1|Human_coxsackievirus_B3|2007|2007|China|AS"
"1686",1686,249,"gi|254973244|gb|GQ329744.1|Human_coxsackievirus_B3|2006|2006|China|AS"
"1687",1687,245,"gi|395484632|gb|JQ364859.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1688",1688,250,"gi|254973274|gb|GQ329759.1|Human_coxsackievirus_B3|2004|2004|China|AS"
"1689",1689,241,"gi|330375626|gb|HQ423144.1|Human_coxsackievirus_B3|Jul_2009|2009|China|AS"
"1690",1690,248,"gi|237637514|gb|FJ919566.1|Human_coxsackievirus_B3|Jul_2008|2008|China|AS"
"1691",1691,241,"gi|395484628|gb|JQ364857.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1692",1692,243,"gi|395484618|gb|JQ364852.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1693",1693,243,"gi|395484616|gb|JQ364851.1|Human_coxsackievirus_B3|2002|2002|China|AS"
"1694",1694,245,"gi|254973246|gb|GQ329745.1|Human_coxsackievirus_B3|2000|2000|China|AS"
"1695",1695,249,"gi|395484670|gb|JQ364878.1|Human_coxsackievirus_B3|1996|1996|China|AS"
"1696",1696,249,"gi|395484678|gb|JQ364882.1|Human_coxsackievirus_B3|1996|1996|China|AS"
"1697",1697,244,"gi|395484676|gb|JQ364881.1|Human_coxsackievirus_B3|1996|1996|China|AS"
"1698",1698,248,"gi|395484674|gb|JQ364880.1|Human_coxsackievirus_B3|1996|1996|China|AS"
"1699",1699,247,"gi|395484672|gb|JQ364879.1|Human_coxsackievirus_B3|1996|1996|China|AS"
"1700",1700,245,"gi|395484602|gb|JQ364844.1|Human_coxsackievirus_B3|1996|1996|China|AS"
"1701",1701,245,"gi|395484668|gb|JQ364877.1|Human_coxsackievirus_B3|1996|1996|China|AS"
"1702",1702,251,"gi|526303975|gb|KC867090.1|Human_coxsackievirus_B3|Jun_2012|2012|China|AS"
"1703",1703,249,"gi|288190849|gb|GU272012.1|Human_coxsackievirus_B3|29_Jul_2008|2008|China|AS"
"1704",1704,251,"gi|288190851|gb|GU272013.1|Human_coxsackievirus_B3|28_May_2009|2009|China|AS"
"1705",1705,248,"gi|395484684|gb|JQ364885.1|Human_coxsackievirus_B3|2010|2010|China|AS"
"1706",1706,246,"gi|395484660|gb|JQ364873.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1707",1707,249,"gi|254973266|gb|GQ329755.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1708",1708,247,"gi|288190847|gb|GU272011.1|Human_coxsackievirus_B3|25_Jul_2008|2008|China|AS"
"1709",1709,252,"gi|395484662|gb|JQ364874.1|Human_coxsackievirus_B3|2009|2009|China|AS"
"1710",1710,254,"gi|395484656|gb|JQ364871.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1711",1711,251,"gi|254973286|gb|GQ329765.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1712",1712,251,"gi|237637510|gb|FJ919564.1|Human_coxsackievirus_B3|Jul_2008|2008|China|AS"
"1713",1713,252,"gi|395484658|gb|JQ364872.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1714",1714,251,"gi|380004140|gb|JQ042700.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1715",1715,253,"gi|254973282|gb|GQ329763.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1716",1716,248,"gi|395484650|gb|JQ364868.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1717",1717,248,"gi|395484648|gb|JQ364867.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1718",1718,248,"gi|254973268|gb|GQ329756.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1719",1719,250,"gi|526303967|gb|KC867086.1|Human_coxsackievirus_B3|Apr_2008|2008|China|AS"
"1720",1720,246,"gi|254973290|gb|GQ329767.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1721",1721,251,"gi|526303963|gb|KC867084.1|Human_coxsackievirus_B3|May_2008|2008|China|AS"
"1722",1722,251,"gi|526303961|gb|KC867083.1|Human_coxsackievirus_B3|May_2008|2008|China|AS"
"1723",1723,253,"gi|589061661|gb|KF246751.1|Human_coxsackievirus_B3|2010|2010|China|AS"
"1724",1724,250,"gi|572166860|gb|KF246651.1|Human_coxsackievirus_B3|2012|2012|China|AS"
"1725",1725,253,"gi|526303973|gb|KC867089.1|Human_coxsackievirus_B3|Jun_2012|2012|China|AS"
"1726",1726,253,"gi|526303971|gb|KC867088.1|Human_coxsackievirus_B3|Jun_2012|2012|China|AS"
"1727",1727,254,"gi|526303969|gb|KC867087.1|Human_coxsackievirus_B3|May_2012|2012|China|AS"
"1728",1728,242,"gi|395484634|gb|JQ364860.1|Human_coxsackievirus_B3|2005|2005|China|AS"
"1729",1729,243,"gi|254973276|gb|GQ329760.1|Human_coxsackievirus_B3|2004|2004|China|AS"
"1730",1730,247,"gi|395484646|gb|JQ364866.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1731",1731,247,"gi|395484644|gb|JQ364865.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1732",1732,247,"gi|254973280|gb|GQ329762.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1733",1733,245,"gi|593019148|gb|KJ400861.1|Human_coxsackievirus_B3|28_Dec_2011|2011|Germany|EU"
"1734",1734,246,"gi|395484654|gb|JQ364870.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1735",1735,245,"gi|395484652|gb|JQ364869.1|Human_coxsackievirus_B3|2008|2008|China|AS"
"1736",1736,235,"gi|306849396|gb|GU300056.1|Human_coxsackievirus_B5|1974|1974|Ecuador|SA"
"1737",1737,240,"gi|528313418|emb|HF948028.1|Human_coxsackievirus_B5|1977|1977|France|EU"
"1738",1738,226,"gi|306849400|gb|GU300058.1|Human_coxsackievirus_B5|1996|1996|Netherlands|EU"
"1739",1739,226,"gi|306849398|gb|GU300057.1|Human_coxsackievirus_B5|1996|1996|Netherlands|EU"
"1740",1740,224,"gi|528312540|emb|HF948233.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1741",1741,223,"gi|528312530|emb|HF948228.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1742",1742,223,"gi|528312544|emb|HF948235.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1743",1743,223,"gi|528312538|emb|HF948232.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1744",1744,223,"gi|528312526|emb|HF948226.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1745",1745,222,"gi|528312534|emb|HF948230.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1746",1746,222,"gi|528312532|emb|HF948229.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1747",1747,222,"gi|528312542|emb|HF948234.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1748",1748,222,"gi|528312536|emb|HF948231.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1749",1749,222,"gi|528312528|emb|HF948227.1|Human_coxsackievirus_B5|1996|1996|Cyprus|EU"
"1750",1750,230,"gi|528313456|emb|HF948047.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1751",1751,230,"gi|528312390|emb|HF948158.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1752",1752,230,"gi|528312388|emb|HF948157.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1753",1753,222,"gi|528313462|emb|HF948050.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1754",1754,216,"gi|528313458|emb|HF948048.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1755",1755,216,"gi|528312416|emb|HF948171.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1756",1756,218,"gi|528312444|emb|HF948185.1|Human_coxsackievirus_B5|2004|2004|France|EU"
"1757",1757,221,"gi|528312326|emb|HF948126.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1758",1758,220,"gi|528312398|emb|HF948162.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1759",1759,219,"gi|528312422|emb|HF948174.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1760",1760,217,"gi|528312420|emb|HF948173.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1761",1761,220,"gi|528312406|emb|HF948166.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1762",1762,220,"gi|528312424|emb|HF948175.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1763",1763,221,"gi|528312404|emb|HF948165.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1764",1764,222,"gi|528312414|emb|HF948170.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1765",1765,222,"gi|528312412|emb|HF948169.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1766",1766,220,"gi|528312430|emb|HF948178.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1767",1767,221,"gi|528312426|emb|HF948176.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1768",1768,221,"gi|528313460|emb|HF948049.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1769",1769,221,"gi|528312428|emb|HF948177.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1770",1770,225,"gi|528312400|emb|HF948163.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1771",1771,222,"gi|528312396|emb|HF948161.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1772",1772,222,"gi|528312394|emb|HF948160.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1773",1773,223,"gi|528312410|emb|HF948168.1|Human_coxsackievirus_B5|2003|2003|France|EU"
"1774",1774,220,"gi|528312392|emb|HF948159.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1775",1775,218,"gi|528312324|emb|HF948125.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1776",1776,218,"gi|528312322|emb|HF948124.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1777",1777,223,"gi|528313454|emb|HF948046.1|Human_coxsackievirus_B5|2001|2001|France|EU"
"1778",1778,220,"gi|528312376|emb|HF948151.1|Human_coxsackievirus_B5|2001|2001|France|EU"
"1779",1779,224,"gi|528312374|emb|HF948150.1|Human_coxsackievirus_B5|2001|2001|France|EU"
"1780",1780,225,"gi|528312358|emb|HF948142.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1781",1781,226,"gi|528313450|emb|HF948044.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1782",1782,225,"gi|528312380|emb|HF948153.1|Human_coxsackievirus_B5|2001|2001|France|EU"
"1783",1783,225,"gi|528312378|emb|HF948152.1|Human_coxsackievirus_B5|2001|2001|France|EU"
"1784",1784,225,"gi|528313452|emb|HF948045.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1785",1785,225,"gi|528312366|emb|HF948146.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1786",1786,225,"gi|528312368|emb|HF948147.1|Human_coxsackievirus_B5|2000|2000|France|EU"
"1787",1787,224,"gi|528313474|emb|HF948056.1|Human_coxsackievirus_B5|2007|2007|France|EU"
"1788",1788,224,"gi|528312478|emb|HF948202.1|Human_coxsackievirus_B5|2007|2007|France|EU"
"1789",1789,224,"gi|528313438|emb|HF948038.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1790",1790,224,"gi|159025642|emb|AM711085.1|Echovirus_E25|2006|2006|France|EU"
"1791",1791,224,"gi|159025586|emb|AM711057.1|Echovirus_E13|2006|2006|France|EU"
"1792",1792,226,"gi|528313436|emb|HF948037.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1793",1793,226,"gi|159025660|emb|AM711094.1|Echovirus_E6|2006|2006|France|EU"
"1794",1794,229,"gi|528312456|emb|HF948191.1|Human_coxsackievirus_B5|2006|2006|France|EU"
"1795",1795,240,"gi|528312244|emb|HF948085.1|Human_coxsackievirus_B3|2004|2004|France|EU"
"1796",1796,249,"gi|528312250|emb|HF948088.1|Human_coxsackievirus_B3|2006|2006|France|EU"
"1797",1797,249,"gi|159025652|emb|AM711090.1|Echovirus_E6|2006|2006|France|EU"
"1798",1798,249,"gi|159025594|emb|AM711061.1|Echovirus_E13|2006|2006|France|EU"
"1799",1799,253,"gi|528312242|emb|HF948084.1|Human_coxsackievirus_B3|2001|2001|France|EU"
"1800",1800,258,"gi|159025472|emb|AM710998.1|Echovirus_E30|2005|2005|France|EU"
"1801",1801,255,"gi|110350240|emb|AM236936.1|Human_coxsackievirus_B3|Jul_2005|2005|France|EU"
"1802",1802,249,"gi|110350254|emb|AM236943.1|Human_coxsackievirus_B3|Jul_2005|2005|France|EU"
"1803",1803,251,"gi|528312246|emb|HF948086.1|Human_coxsackievirus_B3|2005|2005|France|EU"
"1804",1804,251,"gi|110350234|emb|AM236933.1|Human_coxsackievirus_B3|Jul_2005|2005|France|EU"
"1805",1805,250,"gi|110350256|emb|AM236944.1|Human_coxsackievirus_B3|Jul_2005|2005|France|EU"
"1806",1806,248,"gi|159025484|emb|AM711004.1|Echovirus_E30|2005|2005|France|EU"
"1807",1807,249,"gi|528312248|emb|HF948087.1|Human_coxsackievirus_B3|2005|2005|France|EU"
"1808",1808,249,"gi|110350244|emb|AM236938.1|Human_coxsackievirus_B3|Jul_2005|2005|France|EU"
"1809",1809,246,"gi|159025526|emb|AM711026.1|Echovirus_E30|2005|2005|France|EU"
"1810",1810,250,"gi|258523449|gb|FJ868329.1|Human_coxsackievirus_B3|24_Mar_2006|2006|Australia|OC"
"1811",1811,254,"gi|258523363|gb|FJ868286.1|Human_coxsackievirus_B3|11_Jul_2005|2005|Australia|OC"
"1812",1812,252,"gi|258523447|gb|FJ868328.1|Human_coxsackievirus_B3|16_Jan_2006|2006|Australia|OC"
"1813",1813,253,"gi|258523445|gb|FJ868327.1|Human_coxsackievirus_B3|12_Jan_2006|2006|Australia|OC"
"1814",1814,251,"gi|258523365|gb|FJ868287.1|Human_coxsackievirus_B3|03_Jan_2006|2006|Australia|OC"
"1815",1815,232,"gi|306849406|gb|GU300061.1|Human_coxsackievirus_B5|1995|1995|Russia|AS"
"1816",1816,220,"gi|409685239|gb|JX513587.1|Human_coxsackievirus_B5|29_Apr_2011|2011|India|AS"
"1817",1817,220,"gi|409685231|gb|JX513584.1|Human_coxsackievirus_B5|21_Apr_2008|2008|India|AS"
"1818",1818,215,"gi|409685237|gb|JX513586.1|Human_coxsackievirus_B5|01_May_2008|2008|India|AS"
"1819",1819,213,"gi|409685234|gb|JX513585.1|Human_coxsackievirus_B5|28_Apr_2008|2008|India|AS"
"1820",1820,230,"gi|526303983|gb|KC867094.1|Human_coxsackievirus_B5|Jun_2012|2012|China|AS"
"1821",1821,233,"gi|330375628|gb|HQ423145.1|Human_coxsackievirus_B5|Jul_2009|2009|China|AS"
"1822",1822,226,"gi|528312568|emb|HF948247.1|Human_coxsackievirus_B5|2010|2010|Cyprus|EU"
"1823",1823,223,"gi|589061667|gb|KF246754.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1824",1824,221,"gi|528313498|emb|HF948068.1|Human_coxsackievirus_B5|2010|2010|Denmark|EU"
"1825",1825,221,"gi|375280961|gb|JN712675.1|Human_coxsackievirus_B5|2009|2009|China|AS"
"1826",1826,221,"gi|404364649|gb|JX276378.1|Human_coxsackievirus_B5|02_May_2009|2009|China|AS"
"1827",1827,223,"gi|375280955|gb|JN712672.1|Human_coxsackievirus_B5|2009|2009|China|AS"
"1828",1828,220,"gi|375280957|gb|JN712673.1|Human_coxsackievirus_B5|2009|2009|China|AS"
"1829",1829,221,"gi|375280951|gb|JN712670.1|Human_coxsackievirus_B5|2009|2009|China|AS"
"1830",1830,222,"gi|375280953|gb|JN712671.1|Human_coxsackievirus_B5|2009|2009|China|AS"
"1831",1831,220,"gi|375280959|gb|JN712674.1|Human_coxsackievirus_B5|2009|2009|China|AS"
"1832",1832,225,"gi|397328567|gb|JX017382.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"1833",1833,231,"gi|341864479|gb|HQ998851.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1834",1834,222,"gi|397328569|gb|JX017383.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"1835",1835,223,"gi|528313502|emb|HF948070.1|Human_coxsackievirus_B5|2008|2008|Denmark|EU"
"1836",1836,229,"gi|375004670|gb|JN695050.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1837",1837,229,"gi|365940251|gb|JN580070.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1838",1838,235,"gi|397328565|gb|JX017381.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"1839",1839,234,"gi|397328563|gb|JX017380.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"1840",1840,233,"gi|288190853|gb|GU272014.1|Human_coxsackievirus_B5|05_Jul_2009|2009|China|AS"
"1841",1841,236,"gi|562738359|gb|KF751191.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1842",1842,236,"gi|562738357|gb|KF751190.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1843",1843,225,"gi|528312556|emb|HF948241.1|Human_coxsackievirus_B5|2005|2005|Cyprus|EU"
"1844",1844,228,"gi|528312338|emb|HF948132.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1845",1845,229,"gi|110350236|emb|AM236934.1|Human_coxsackievirus_B5|Jul_2005|2005|France|EU"
"1846",1846,227,"gi|110350224|emb|AM236928.1|Human_coxsackievirus_B5|Jun_2005|2005|France|EU"
"1847",1847,231,"gi|110350220|emb|AM236926.1|Human_coxsackievirus_B5|Jun_2005|2005|France|EU"
"1848",1848,228,"gi|528312336|emb|HF948131.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1849",1849,226,"gi|528312334|emb|HF948130.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1850",1850,226,"gi|110350218|emb|AM236925.1|Human_coxsackievirus_B5|Jun_2005|2005|France|EU"
"1851",1851,228,"gi|159025508|emb|AM711016.1|Echovirus_E30|2005|2005|France|EU"
"1852",1852,228,"gi|528313430|emb|HF948034.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1853",1853,228,"gi|110350270|emb|AM236951.1|Echovirus_E30|Sep_2005|2005|France|EU"
"1854",1854,226,"gi|528312330|emb|HF948128.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1855",1855,226,"gi|159025496|emb|AM711010.1|Echovirus_E30|2005|2005|France|EU"
"1856",1856,225,"gi|528312332|emb|HF948129.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1857",1857,225,"gi|159025468|emb|AM710996.1|Echovirus_E30|2005|2005|France|EU"
"1858",1858,227,"gi|110350208|emb|AM236920.1|Human_coxsackievirus_B5|May_2005|2005|France|EU"
"1859",1859,226,"gi|528313432|emb|HF948035.1|Human_coxsackievirus_B5|2005|2005|France|EU"
"1860",1860,225,"gi|255688412|gb|GQ352395.1|Human_coxsackievirus_B5|2005|2005|Belarus|EU"
"1861",1861,228,"gi|255688410|gb|GQ352394.1|Human_coxsackievirus_B5|2005|2005|Belarus|EU"
"1862",1862,229,"gi|254973296|gb|GQ329770.1|Human_coxsackievirus_B5|2002|2002|China|AS"
"1863",1863,237,"gi|186660468|gb|EU604651.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1864",1864,224,"gi|186660492|gb|EU604663.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1865",1865,240,"gi|186660476|gb|EU604655.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1866",1866,236,"gi|186660488|gb|EU604661.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1867",1867,236,"gi|183207668|gb|EU590798.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1868",1868,232,"gi|186660480|gb|EU604657.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1869",1869,244,"gi|186660478|gb|EU604656.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1870",1870,235,"gi|186660472|gb|EU604653.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1871",1871,257,"gi|186660484|gb|EU604659.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1872",1872,233,"gi|186660470|gb|EU604652.1|Human_coxsackievirus_B5|2005|2005|South_Korea|AS"
"1873",1873,226,"gi|589061665|gb|KF246753.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1874",1874,228,"gi|254554827|gb|GQ246511.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1875",1875,227,"gi|589061669|gb|KF246755.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1876",1876,227,"gi|589061673|gb|KF246757.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1877",1877,228,"gi|254554837|gb|GQ246516.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1878",1878,226,"gi|254554833|gb|GQ246514.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1879",1879,226,"gi|254554823|gb|GQ246509.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1880",1880,228,"gi|254554817|gb|GQ246506.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1881",1881,226,"gi|589061663|gb|KF246752.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1882",1882,226,"gi|589061671|gb|KF246756.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"1883",1883,225,"gi|254554831|gb|GQ246513.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1884",1884,227,"gi|254554829|gb|GQ246512.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1885",1885,226,"gi|254554821|gb|GQ246508.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1886",1886,227,"gi|254554819|gb|GQ246507.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1887",1887,226,"gi|254554835|gb|GQ246515.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1888",1888,226,"gi|254554825|gb|GQ246510.1|Human_coxsackievirus_B5|2005|2005|China|AS"
"1889",1889,221,"gi|306849404|gb|GU300060.1|Human_coxsackievirus_B5|1990|1990|Pakistan|AS"
"1890",1890,228,"gi|3786089|emb|AJ004643.1|Echovirus_E30|1991|1991|France|EU"
"1891",1891,221,"gi|306849402|gb|GU300059.1|Human_coxsackievirus_B5|1992|1992|Kyrgyzstan|AS"
"1892",1892,226,"gi|306849408|gb|GU300062.1|Human_coxsackievirus_B5|1970|1970|Romania|NA"
"1893",1893,232,"gi|528313504|emb|HF948071.1|Human_coxsackievirus_B5|2007|2007|Denmark|EU"
"1894",1894,229,"gi|528313484|emb|HF948061.1|Human_coxsackievirus_B5|2002|2002|Germany|EU"
"1895",1895,227,"gi|528312384|emb|HF948155.1|Human_coxsackievirus_B5|2002|2002|France|EU"
"1896",1896,226,"gi|254973298|gb|GQ329771.1|Human_coxsackievirus_B5|1998|1998|China|AS"
"1897",1897,223,"gi|528313506|emb|HF948072.1|Human_coxsackievirus_B5|2002|2002|Denmark|EU"
"1898",1898,227,"gi|528312442|emb|HF948184.1|Human_coxsackievirus_B5|2004|2004|France|EU"
